dataset,tier,model_dir,n_models,metric,stratum,estimate,ci95_low,ci95_high,one_sided95_lower,conditional_finite_ci95_low,conditional_finite_ci95_high,bootstrap_n,bootstrap_undefined,bootstrap_undefined_fraction,interval_status,geometric_shift_pct,geometric_ci95_low_pct,geometric_ci95_high_pct
h6_excluding_confirmed_or_uncertain_audited_disclosures,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,log,positive,0.10524005436452555,-0.008390037662655114,0.2308378729400387,0.010465697786554536,-0.008390037662655114,0.2308378729400387,10000,0,0.0,supported,11.097727329096612,-0.8354939523492079,25.965499873169534
h6_excluding_confirmed_or_uncertain_audited_disclosures,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,log,negative,0.07871242638319842,-0.08070463555079366,0.2197534806244811,-0.051908117954039844,-0.08070463555079366,0.2197534806244811,10000,0,0.0,supported,8.189315340339258,-7.753388509353447,24.576958638996114
h6_excluding_confirmed_or_uncertain_audited_disclosures,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,all,0.37351778656126483,0.18787878787878787,0.5541832211695253,0.2142857142857143,0.18787878787878787,0.5541832211695253,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,known_label,0.36538461538461536,0.1602058793919259,0.558562205930627,0.19357370682619143,0.1602058793919259,0.558562205930627,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,positive,0.35469107551487417,0.06577517162471395,0.61755980861244,0.11904761904761907,0.06577517162471395,0.61755980861244,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,per_model,qwen3p8-2p4t-a95b_20260815_030703,1,binary,negative,0.4017857142857143,0.09090909090909094,0.6947368421052631,0.14199990465293674,0.09090909090909094,0.6947368421052631,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,primary_9,,9,log,all,0.13073901588692236,0.0759902886938017,0.18679319310492729,0.08484031822164602,0.0759902886938017,0.18679319310492729,10000,0,0.0,supported,13.967030665141621,7.895209607222776,20.53779787945035
h6_excluding_confirmed_or_uncertain_audited_disclosures,primary_9,,9,log,known_label,0.1308317722760456,0.07569465664908866,0.186689477873478,0.08469516234130074,0.07569465664908866,0.186689477873478,10000,0,0.0,supported,13.977602325672168,7.863317040256524,20.52529692212594
h6_excluding_confirmed_or_uncertain_audited_disclosures,primary_9,,9,log,positive,0.11700259310667722,0.058624445078685375,0.1753885937407483,0.0684688577410583,0.058624445078685375,0.1753885937407483,10000,0,0.0,supported,12.412234465591537,6.037693617539153,19.17092173895995
h6_excluding_confirmed_or_uncertain_audited_disclosures,primary_9,,9,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,primary_9,,9,binary,all,0.30619897491954073,0.24002916662052787,0.3704351581673989,0.24971498252036592,0.24002916662052787,0.3704351581673989,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,primary_9,,9,binary,known_label,0.3157180242739191,0.24718273375872735,0.38081352616596215,0.2583389075143178,0.24718273375872735,0.38081352616596215,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,primary_9,,9,binary,positive,0.28826943187579324,0.20883376113271832,0.3650968173064307,0.2215237728019853,0.20883376113271832,0.3650968173064307,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,primary_9,,9,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,all_10,,10,log,all,0.12947846180698228,0.07966251381361705,0.18029721947237765,0.08710960601885002,0.07966251381361705,0.18029721947237765,10000,0,0.0,supported,13.823459568235169,8.292153493832503,19.757325232077864
h6_excluding_confirmed_or_uncertain_audited_disclosures,all_10,,10,log,known_label,0.13043473785352688,0.0800306597993039,0.18097437436098204,0.08793923416856268,0.0800306597993039,0.18097437436098204,10000,0,0.0,supported,13.932358276469541,8.332028154820472,19.838446953190175
h6_excluding_confirmed_or_uncertain_audited_disclosures,all_10,,10,log,positive,0.11378985787474712,,,,0.06011773937404338,0.16736470206543508,10000,50,0.005,withheld_undefined_support,12.051663239506087,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,all_10,,10,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,all_10,,10,binary,all,0.3094300091046053,0.24688464878022978,0.37191657260427907,0.25676745203615364,0.24688464878022978,0.37191657260427907,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,all_10,,10,binary,known_label,0.31935572778774046,0.2550502417051276,0.3826410638882067,0.2652190711064653,0.2550502417051276,0.3826410638882067,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,all_10,,10,binary,positive,0.289442488688214,,,,0.1963493481929499,0.3762430205643822,10000,50,0.005,withheld_undefined_support,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,all_10,,10,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,raw_reasoning_8,,8,log,all,0.12709627651400845,0.06644119122858325,0.18947157162588843,0.07588373939731362,0.06644119122858325,0.18947157162588843,10000,0,0.0,supported,13.552633703625826,6.869811340404151,20.861076466207233
h6_excluding_confirmed_or_uncertain_audited_disclosures,raw_reasoning_8,,8,log,known_label,0.12720062745177207,0.06602248067229001,0.18907010822025916,0.07572586225695,0.06602248067229001,0.18907010822025916,10000,0,0.0,supported,13.56448364570386,6.825073189068593,20.812564905300874
h6_excluding_confirmed_or_uncertain_audited_disclosures,raw_reasoning_8,,8,log,positive,0.11164280088623268,0.046036326497689996,0.17697525644379974,0.05779945565049509,0.046036326497689996,0.17697525644379974,10000,0,0.0,supported,11.811340019019298,4.7112448193983685,19.360155881449714
h6_excluding_confirmed_or_uncertain_audited_disclosures,raw_reasoning_8,,8,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,raw_reasoning_8,,8,binary,all,0.29214492211513315,0.22188068056430255,0.3612508346957035,0.23249743125279693,0.22188068056430255,0.3612508346957035,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,raw_reasoning_8,,8,binary,known_label,0.3028538526388088,0.23073101032085533,0.372971059407802,0.24146989687621004,0.23073101032085533,0.372971059407802,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,raw_reasoning_8,,8,binary,positive,0.27197418619091723,0.18578690622320004,0.35610953252902594,0.19966800519138686,0.18578690622320004,0.35610953252902594,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,raw_reasoning_8,,8,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,claude_summary_only,,1,log,all,0.15988093087023358,0.0715979710699937,0.24950334822738213,0.0849411905911163,0.0715979710699937,0.24950334822738213,10000,0,0.0,supported,17.3371150392,7.422338836087661,28.33878615230136
h6_excluding_confirmed_or_uncertain_audited_disclosures,claude_summary_only,,1,log,known_label,0.15988093087023358,0.0715979710699937,0.24950334822738213,0.0849411905911163,0.0715979710699937,0.24950334822738213,10000,0,0.0,supported,17.3371150392,7.422338836087661,28.33878615230136
h6_excluding_confirmed_or_uncertain_audited_disclosures,claude_summary_only,,1,log,positive,0.15988093087023358,0.0715979710699937,0.24950334822738213,0.0849411905911163,0.0715979710699937,0.24950334822738213,10000,0,0.0,supported,17.3371150392,7.422338836087661,28.33878615230136
h6_excluding_confirmed_or_uncertain_audited_disclosures,claude_summary_only,,1,log,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,claude_summary_only,,1,binary,all,0.4186313973548016,0.22310030395136776,0.6048449979604992,0.2558010335917313,0.22310030395136776,0.6048449979604992,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,claude_summary_only,,1,binary,known_label,0.4186313973548016,0.22310030395136776,0.6048449979604992,0.2558010335917313,0.22310030395136776,0.6048449979604992,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,claude_summary_only,,1,binary,positive,0.4186313973548016,0.22310030395136776,0.6048449979604992,0.2558010335917313,0.22310030395136776,0.6048449979604992,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,claude_summary_only,,1,binary,negative,,,,,,,10000,10000,1.0,withheld_undefined_support,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,both_labels_supported,,7,log,all,0.12226482629886704,0.05699118902414562,0.1892118406286249,0.06781680387585919,0.05699118902414562,0.1892118406286249,10000,0,0.0,supported,13.005332999772486,5.864648264580994,20.829689174589046
h6_excluding_confirmed_or_uncertain_audited_disclosures,both_labels_supported,,7,log,known_label,0.12238408451345403,0.05693845237022762,0.18909866669287856,0.06745214688882062,0.05693845237022762,0.18909866669287856,10000,0,0.0,supported,13.018810617667198,5.859065464473707,20.816015176894815
h6_excluding_confirmed_or_uncertain_audited_disclosures,both_labels_supported,,7,log,positive,0.10460371129569472,0.03522509639786548,0.17478862705792328,0.046535029064632666,0.03522509639786548,0.17478862705792328,10000,0,0.0,supported,11.027053549117745,3.585284930419204,19.099444600449946
h6_excluding_confirmed_or_uncertain_audited_disclosures,both_labels_supported,,7,log,negative,0.24882578820492743,,,,0.07217132479537318,0.42741749819683494,10000,5689,0.5689,withheld_undefined_support,28.25185837419346,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,both_labels_supported,,7,binary,all,0.2635278339877104,0.18693852643397968,0.3380187594763579,0.1981569035783088,0.18693852643397968,0.3380187594763579,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,both_labels_supported,,7,binary,known_label,0.2757666117290541,0.19654201133673815,0.351554640689532,0.20938301832730255,0.19654201133673815,0.351554640689532,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,both_labels_supported,,7,binary,positive,0.24047556436003512,0.14436695569473437,0.33356077954463426,0.1604387954917173,0.14436695569473437,0.33356077954463426,10000,0,0.0,supported,,,
h6_excluding_confirmed_or_uncertain_audited_disclosures,both_labels_supported,,7,binary,negative,0.44581443688586553,,,,0.2457897798827649,0.6374403771285921,10000,5689,0.5689,withheld_undefined_support,,,
